shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
1396-03803-3c87ff8c,-36.97058,174.79413,450,9.163
1396-03803-3c87ff8c,-36.97055,174.79417,451,9.168
1396-03803-3c87ff8c,-36.97052,174.79423,452,9.174
1396-03803-3c87ff8c,-36.97049,174.79428,453,9.18
1396-03803-3c87ff8c,-36.97046,174.79433,454,9.186
1396-03803-3c87ff8c,-36.97043,174.79441,455,9.194
1396-03803-3c87ff8c,-36.9704,174.79451,456,9.204
1396-03803-3c87ff8c,-36.97037,174.79461,457,9.214
1396-03803-3c87ff8c,-36.97035,174.79471,458,9.223
1396-03803-3c87ff8c,-36.97034,174.79477,459,9.228
1396-03803-3c87ff8c,-36.97034,174.79483,460,9.233
1396-03803-3c87ff8c,-36.9703,174.79538,461,9.282
1396-03803-3c87ff8c,-36.97028,174.79576,462,9.316
1396-03803-3c87ff8c,-36.97024,174.79576,463,9.32
1396-03803-3c87ff8c,-36.97024,174.79576,464,9.32
1396-03803-3c87ff8c,-36.97028,174.79576,465,9.324
1396-03803-3c87ff8c,-36.97027,174.79595,466,9.341
1396-03803-3c87ff8c,-36.97024,174.79624,467,9.367
1396-03803-3c87ff8c,-36.9702,174.79649,468,9.39
1396-03803-3c87ff8c,-36.97012,174.79673,469,9.413
1396-03803-3c87ff8c,-36.97003,174.79696,470,9.436
1396-03803-3c87ff8c,-36.96983,174.79729,471,9.473
1396-03803-3c87ff8c,-36.96955,174.79761,472,9.515
1396-03803-3c87ff8c,-36.96951,174.79756,473,9.521
1396-03803-3c87ff8c,-36.96946,174.79755,474,9.527
1396-03803-3c87ff8c,-36.9694,174.79759,475,9.535
1396-03803-3c87ff8c,-36.96939,174.79761,476,9.537
1396-03803-3c87ff8c,-36.96937,174.79766,477,9.542
1396-03803-3c87ff8c,-36.96931,174.79775,478,9.552
1396-03803-3c87ff8c,-36.96923,174.79783,479,9.563
1396-03803-3c87ff8c,-36.9687,174.79826,480,9.633
1396-03803-3c87ff8c,-36.96857,174.79835,481,9.65
1396-03803-3c87ff8c,-36.96847,174.79838,482,9.661
1396-03803-3c87ff8c,-36.96842,174.79838,483,9.667
1396-03803-3c87ff8c,-36.96838,174.79841,484,9.672
1396-03803-3c87ff8c,-36.96836,174.79849,485,9.679
1396-03803-3c87ff8c,-36.96835,174.79851,486,9.681
1396-03803-3c87ff8c,-36.96839,174.7986,487,9.69
1396-03803-3c87ff8c,-36.96856,174.79907,488,9.736
1396-03803-3c87ff8c,-36.96857,174.79909,489,9.738
1396-03803-3c87ff8c,-36.96867,174.79947,490,9.774
1396-03803-3c87ff8c,-36.96874,174.79976,491,9.801
1396-03803-3c87ff8c,-36.96882,174.80046,492,9.864
1396-03803-3c87ff8c,-36.96885,174.8008,493,9.894
1396-03803-3c87ff8c,-36.96893,174.80166,494,9.971
1396-03803-3c87ff8c,-36.96892,174.80181,495,9.984
1396-03803-3c87ff8c,-36.9689,174.80191,496,9.993
1396-03803-3c87ff8c,-36.96893,174.802,497,10.002
1396-03803-3c87ff8c,-36.96896,174.80203,498,10.006
1396-03803-3c87ff8c,-36.96898,174.80204,499,10.008
1396-03803-3c87ff8c,-36.96903,174.80205,500,10.014
1396-03803-3c87ff8c,-36.96908,174.80204,501,10.02
1396-03803-3c87ff8c,-36.9691,174.802,502,10.024
1396-03803-3c87ff8c,-36.96912,174.80199,503,10.026
1396-03803-3c87ff8c,-36.96914,174.80193,504,10.032
1396-03803-3c87ff8c,-36.96914,174.80187,505,10.037
1396-03803-3c87ff8c,-36.9691,174.80178,506,10.046
1396-03803-3c87ff8c,-36.96906,174.80159,507,10.063
1396-03803-3c87ff8c,-36.96898,174.80078,508,10.136
1396-03803-3c87ff8c,-36.96896,174.80054,509,10.157
1396-03803-3c87ff8c,-36.96901,174.80049,510,10.164
1396-03803-3c87ff8c,-36.96902,174.8004,511,10.172
1396-03803-3c87ff8c,-36.96896,174.79972,512,10.233
1396-03803-3c87ff8c,-36.96894,174.79963,513,10.241
1396-03803-3c87ff8c,-36.96896,174.7996,514,10.244
1396-03803-3c87ff8c,-36.96896,174.7996,515,10.244
1396-03803-3c87ff8c,-36.96891,174.79957,516,10.25
1396-03803-3c87ff8c,-36.96883,174.79957,517,10.259
1396-03803-3c87ff8c,-36.96881,174.79946,518,10.269
1396-03803-3c87ff8c,-36.96877,174.79934,519,10.281
1396-03803-3c87ff8c,-36.96874,174.79922,520,10.292
1396-03803-3c87ff8c,-36.96869,174.79906,521,10.307
1396-03803-3c87ff8c,-36.96864,174.7989,522,10.322
1396-03803-3c87ff8c,-36.9686,174.79882,523,10.33
1396-03803-3c87ff8c,-36.96858,174.79876,524,10.336
1396-03803-3c87ff8c,-36.96857,174.7987,525,10.341
1396-03803-3c87ff8c,-36.96856,174.79864,526,10.346
1396-03803-3c87ff8c,-36.96855,174.7986,527,10.35
1396-03803-3c87ff8c,-36.96855,174.79854,528,10.355
1396-03803-3c87ff8c,-36.96856,174.79852,529,10.357
1396-03803-3c87ff8c,-36.96856,174.7985,530,10.359
1396-03803-3c87ff8c,-36.96856,174.79849,531,10.36
1396-03803-3c87ff8c,-36.96855,174.79846,532,10.363
1396-03803-3c87ff8c,-36.96855,174.79845,533,10.364
1396-03803-3c87ff8c,-36.96854,174.79843,534,10.366
1396-03803-3c87ff8c,-36.96853,174.79841,535,10.368
1396-03803-3c87ff8c,-36.9685,174.79839,536,10.372
1396-03803-3c87ff8c,-36.96848,174.79838,537,10.374
1396-03803-3c87ff8c,-36.96846,174.79838,538,10.376
1396-03803-3c87ff8c,-36.96839,174.79832,539,10.385
1396-03803-3c87ff8c,-36.96833,174.79827,540,10.393
1396-03803-3c87ff8c,-36.96829,174.79822,541,10.399
1396-03803-3c87ff8c,-36.96819,174.79808,542,10.416
1396-03803-3c87ff8c,-36.9681,174.79796,543,10.431
1396-03803-3c87ff8c,-36.96801,174.79785,544,10.445
1396-03803-3c87ff8c,-36.96797,174.79781,545,10.451
1396-03803-3c87ff8c,-36.9679,174.79774,546,10.461
1396-03803-3c87ff8c,-36.96752,174.79736,547,10.515
1396-03803-3c87ff8c,-36.96714,174.79698,548,10.569
1396-03803-3c87ff8c,-36.96708,174.79693,549,10.577
1396-03803-3c87ff8c,-36.96701,174.79688,550,10.586
1396-03803-3c87ff8c,-36.96683,174.79676,551,10.609
1396-03803-3c87ff8c,-36.96679,174.79672,552,10.615
1396-03803-3c87ff8c,-36.96669,174.79663,553,10.629
1396-03803-3c87ff8c,-36.96654,174.79648,554,10.65
1396-03803-3c87ff8c,-36.9665,174.79644,555,10.656
1396-03803-3c87ff8c,-36.9663,174.79624,556,10.684
1396-03803-3c87ff8c,-36.96611,174.79605,557,10.711
1396-03803-3c87ff8c,-36.96593,174.79588,558,10.736
1396-03803-3c87ff8c,-36.96553,174.79549,559,10.792
1396-03803-3c87ff8c,-36.96552,174.79548,560,10.793
1396-03803-3c87ff8c,-36.96553,174.79544,561,10.797
1396-03803-3c87ff8c,-36.96553,174.79544,562,10.797
1396-03803-3c87ff8c,-36.96552,174.79548,563,10.801
1396-03803-3c87ff8c,-36.96542,174.79539,564,10.815
1396-03803-3c87ff8c,-36.96531,174.7953,565,10.83
1396-03803-3c87ff8c,-36.96516,174.79519,566,10.849
1396-03803-3c87ff8c,-36.965,174.79507,567,10.87
1396-03803-3c87ff8c,-36.96482,174.79495,568,10.893
1396-03803-3c87ff8c,-36.96456,174.7948,569,10.925
1396-03803-3c87ff8c,-36.96435,174.79469,570,10.95
1396-03803-3c87ff8c,-36.96433,174.79468,571,10.952
1396-03803-3c87ff8c,-36.96435,174.79463,572,10.957
1396-03803-3c87ff8c,-36.96433,174.79468,573,10.962
1396-03803-3c87ff8c,-36.96422,174.79462,574,10.975
1396-03803-3c87ff8c,-36.96416,174.79459,575,10.982
1396-03803-3c87ff8c,-36.96402,174.79454,576,10.998
1396-03803-3c87ff8c,-36.96389,174.79449,577,11.013
1396-03803-3c87ff8c,-36.96315,174.79423,578,11.098
1396-03803-3c87ff8c,-36.96305,174.79419,579,11.11
1396-03803-3c87ff8c,-36.96283,174.79412,580,11.135
1396-03803-3c87ff8c,-36.96231,174.79393,581,11.195
1396-03803-3c87ff8c,-36.96228,174.79392,582,11.198
1396-03803-3c87ff8c,-36.96211,174.79385,583,11.218
1396-03803-3c87ff8c,-36.96198,174.7938,584,11.233
1396-03803-3c87ff8c,-36.96187,174.79374,585,11.246
1396-03803-3c87ff8c,-36.96176,174.79369,586,11.259
1396-03803-3c87ff8c,-36.96165,174.79363,587,11.272
1396-03803-3c87ff8c,-36.96137,174.79346,588,11.307
1396-03803-3c87ff8c,-36.96126,174.79339,589,11.321
1396-03803-3c87ff8c,-36.96116,174.79332,590,11.334
1396-03803-3c87ff8c,-36.96106,174.79325,591,11.347
1396-03803-3c87ff8c,-36.96094,174.79316,592,11.363
1396-03803-3c87ff8c,-36.96087,174.7931,593,11.372
1396-03803-3c87ff8c,-36.96078,174.79303,594,11.384
1396-03803-3c87ff8c,-36.96049,174.79277,595,11.424
1396-03803-3c87ff8c,-36.9603,174.7926,596,11.45
1396-03803-3c87ff8c,-36.96005,174.79237,597,11.484
1396-03803-3c87ff8c,-36.95936,174.79174,598,11.579
1396-03803-3c87ff8c,-36.95938,174.79171,599,11.582
1396-03803-3c87ff8c,-36.95936,174.79174,600,11.585
1396-03803-3c87ff8c,-36.9585,174.79096,601,11.703
1396-03803-3c87ff8c,-36.9582,174.79069,602,11.744
1396-03803-3c87ff8c,-36.95783,174.79035,603,11.795
1396-03803-3c87ff8c,-36.95776,174.79025,604,11.807
1396-03803-3c87ff8c,-36.95772,174.79016,605,11.816
1396-03803-3c87ff8c,-36.95767,174.79006,606,11.826
1396-03803-3c87ff8c,-36.95762,174.78994,607,11.838
1396-03803-3c87ff8c,-36.9576,174.7899,608,11.842
1396-03803-3c87ff8c,-36.95757,174.7898,609,11.852
1396-03803-3c87ff8c,-36.95748,174.7895,610,11.881
1396-03803-3c87ff8c,-36.95748,174.7895,611,11.881
1396-03803-3c87ff8c,-36.95746,174.78942,612,11.888
1396-03803-3c87ff8c,-36.95704,174.78963,613,11.938
1396-03803-3c87ff8c,-36.95632,174.78998,614,12.024
1396-03803-3c87ff8c,-36.95614,174.79007,615,12.046
1396-03803-3c87ff8c,-36.95599,174.79015,616,12.064
1396-03803-3c87ff8c,-36.95597,174.79007,617,12.071
1396-03803-3c87ff8c,-36.95597,174.79007,618,12.071
1396-03803-3c87ff8c,-36.95599,174.79015,619,12.078
1396-03803-3c87ff8c,-36.95596,174.79016,620,12.081
1396-03803-3c87ff8c,-36.95489,174.79067,621,12.208
1396-03803-3c87ff8c,-36.95466,174.79077,622,12.235
1396-03803-3c87ff8c,-36.95403,174.79108,623,12.31
1396-03803-3c87ff8c,-36.95357,174.7913,624,12.365
1396-03803-3c87ff8c,-36.95328,174.79145,625,12.4
1396-03803-3c87ff8c,-36.95306,174.79158,626,12.427
1396-03803-3c87ff8c,-36.95299,174.79161,627,12.435
1396-03803-3c87ff8c,-36.95294,174.79162,628,12.441
1396-03803-3c87ff8c,-36.95289,174.79164,629,12.447
1396-03803-3c87ff8c,-36.95285,174.79165,630,12.452
1396-03803-3c87ff8c,-36.95285,174.79164,631,12.453
1396-03803-3c87ff8c,-36.95284,174.79162,632,12.455
1396-03803-3c87ff8c,-36.95284,174.7916,633,12.457
1396-03803-3c87ff8c,-36.95283,174.79158,634,12.459
1396-03803-3c87ff8c,-36.95282,174.79156,635,12.461
1396-03803-3c87ff8c,-36.95281,174.79155,636,12.462
1396-03803-3c87ff8c,-36.95279,174.79154,637,12.464
1396-03803-3c87ff8c,-36.95278,174.79152,638,12.466
1396-03803-3c87ff8c,-36.95277,174.79152,639,12.467
1396-03803-3c87ff8c,-36.95275,174.79151,640,12.469
1396-03803-3c87ff8c,-36.95274,174.7915,641,12.47
1396-03803-3c87ff8c,-36.95272,174.7915,642,12.472
1396-03803-3c87ff8c,-36.95271,174.7915,643,12.473
1396-03803-3c87ff8c,-36.9527,174.7915,644,12.474
1396-03803-3c87ff8c,-36.95268,174.7915,645,12.476
1396-03803-3c87ff8c,-36.95266,174.79151,646,12.478
1396-03803-3c87ff8c,-36.95264,174.79152,647,12.48
1396-03803-3c87ff8c,-36.95263,174.79153,648,12.481
1396-03803-3c87ff8c,-36.95261,174.79154,649,12.483
1396-03803-3c87ff8c,-36.9526,174.79155,650,12.484
1396-03803-3c87ff8c,-36.95259,174.79157,651,12.486
1396-03803-3c87ff8c,-36.95258,174.79158,652,12.487
1396-03803-3c87ff8c,-36.95258,174.79159,653,12.488
1396-03803-3c87ff8c,-36.95251,174.79157,654,12.496
1396-03803-3c87ff8c,-36.95244,174.79154,655,12.504
1396-03803-3c87ff8c,-36.95232,174.79151,656,12.518
1396-03803-3c87ff8c,-36.95208,174.79143,657,12.546
1396-03803-3c87ff8c,-36.95198,174.7914,658,12.557
1396-03803-3c87ff8c,-36.9513,174.79109,659,12.637
1396-03803-3c87ff8c,-36.9512,174.79105,660,12.649
1396-03803-3c87ff8c,-36.95121,174.79104,661,12.65
1396-03803-3c87ff8c,-36.95121,174.79104,662,12.65
1396-03803-3c87ff8c,-36.9512,174.79105,663,12.651
1396-03803-3c87ff8c,-36.95095,174.79094,664,12.68
1396-03803-3c87ff8c,-36.95076,174.79085,665,12.703
1396-03803-3c87ff8c,-36.94943,174.79024,666,12.86
1396-03803-3c87ff8c,-36.94871,174.78991,667,12.945
1396-03803-3c87ff8c,-36.9484,174.78976,668,12.982
1396-03803-3c87ff8c,-36.94841,174.78972,669,12.986
1396-03803-3c87ff8c,-36.9484,174.78976,670,12.99
1396-03803-3c87ff8c,-36.94821,174.78968,671,13.012
1396-03803-3c87ff8c,-36.94815,174.78965,672,13.019
1396-03803-3c87ff8c,-36.94808,174.7896,673,13.028
1396-03803-3c87ff8c,-36.94803,174.78956,674,13.035
1396-03803-3c87ff8c,-36.94703,174.78885,675,13.163
1396-03803-3c87ff8c,-36.94655,174.7885,676,13.225
1396-03803-3c87ff8c,-36.94649,174.78846,677,13.233
1396-03803-3c87ff8c,-36.94645,174.78844,678,13.238
1396-03803-3c87ff8c,-36.94639,174.78841,679,13.245
1396-03803-3c87ff8c,-36.94634,174.78839,680,13.251
1396-03803-3c87ff8c,-36.94633,174.78839,681,13.252
1396-03803-3c87ff8c,-36.9463,174.78838,682,13.255
1396-03803-3c87ff8c,-36.94623,174.78836,683,13.263
1396-03803-3c87ff8c,-36.94586,174.78825,684,13.305
1396-03803-3c87ff8c,-36.94587,174.7882,685,13.31
1396-03803-3c87ff8c,-36.94586,174.78825,686,13.315
1396-03803-3c87ff8c,-36.94555,174.78817,687,13.35
1396-03803-3c87ff8c,-36.94542,174.78813,688,13.365
1396-03803-3c87ff8c,-36.94488,174.78798,689,13.426
1396-03803-3c87ff8c,-36.94335,174.78755,690,13.6
1396-03803-3c87ff8c,-36.94292,174.78743,691,13.649
1396-03803-3c87ff8c,-36.94276,174.78739,692,13.667
1396-03803-3c87ff8c,-36.9422,174.78723,693,13.731
1396-03803-3c87ff8c,-36.94196,174.78716,694,13.758
1396-03803-3c87ff8c,-36.94197,174.7871,695,13.763
1396-03803-3c87ff8c,-36.94197,174.7871,696,13.763
1396-03803-3c87ff8c,-36.94196,174.78716,697,13.768
1396-03803-3c87ff8c,-36.94186,174.78713,698,13.779
1396-03803-3c87ff8c,-36.94114,174.78694,699,13.861
1396-03803-3c87ff8c,-36.94111,174.78702,700,13.869
1396-03803-3c87ff8c,-36.94109,174.78707,701,13.874
1396-03803-3c87ff8c,-36.94109,174.78708,702,13.875
1396-03803-3c87ff8c,-36.94108,174.78712,703,13.879
1396-03803-3c87ff8c,-36.94107,174.78717,704,13.884
1396-03803-3c87ff8c,-36.94102,174.78745,705,13.91
1396-03803-3c87ff8c,-36.94097,174.78776,706,13.938
1396-03803-3c87ff8c,-36.94096,174.78778,707,13.94
1396-03803-3c87ff8c,-36.94096,174.7878,708,13.942
1396-03803-3c87ff8c,-36.94081,174.78867,709,14.021
1396-03803-3c87ff8c,-36.94067,174.78943,710,14.09
1396-03803-3c87ff8c,-36.94063,174.78942,711,14.095
1396-03803-3c87ff8c,-36.94063,174.78942,712,14.095
1396-03803-3c87ff8c,-36.94063,174.78942,713,14.095
1396-03803-3c87ff8c,-36.94067,174.78943,714,14.1
1396-03803-3c87ff8c,-36.94065,174.78956,715,14.112
1396-03803-3c87ff8c,-36.94055,174.78982,716,14.138
1396-03803-3c87ff8c,-36.94052,174.7899,717,14.146
1396-03803-3c87ff8c,-36.94048,174.78996,718,14.153
1396-03803-3c87ff8c,-36.94044,174.79001,719,14.159
1396-03803-3c87ff8c,-36.94037,174.79007,720,14.168
1396-03803-3c87ff8c,-36.94028,174.79012,721,14.179
1396-03803-3c87ff8c,-36.94011,174.79018,722,14.199
1396-03803-3c87ff8c,-36.93989,174.79013,723,14.224
1396-03803-3c87ff8c,-36.93872,174.78989,724,14.356
1396-03803-3c87ff8c,-36.93789,174.78968,725,14.45
1396-03803-3c87ff8c,-36.93754,174.78963,726,14.489
1396-03803-3c87ff8c,-36.93749,174.78961,727,14.495
1396-03803-3c87ff8c,-36.93712,174.78949,728,14.537
1396-03803-3c87ff8c,-36.9368,174.7894,729,14.573
1396-03803-3c87ff8c,-36.9368,174.7894,730,14.573
1396-03803-3c87ff8c,-36.93604,174.78915,731,14.66
1396-03803-3c87ff8c,-36.93468,174.7887,732,14.816
1396-03803-3c87ff8c,-36.93418,174.78851,733,14.874
1396-03803-3c87ff8c,-36.93396,174.78842,734,14.9
1396-03803-3c87ff8c,-36.93355,174.78823,735,14.949
1396-03803-3c87ff8c,-36.93337,174.78813,736,14.971
1396-03803-3c87ff8c,-36.93298,174.7879,737,15.019
1396-03803-3c87ff8c,-36.93253,174.78761,738,15.075
1396-03803-3c87ff8c,-36.93242,174.78753,739,15.089
1396-03803-3c87ff8c,-36.93241,174.78753,740,15.09
1396-03803-3c87ff8c,-36.93223,174.78738,741,15.114
1396-03803-3c87ff8c,-36.93205,174.78723,742,15.138
1396-03803-3c87ff8c,-36.93167,174.7869,743,15.189
1396-03803-3c87ff8c,-36.93144,174.78667,744,15.222
1396-03803-3c87ff8c,-36.93122,174.78642,745,15.255
1396-03803-3c87ff8c,-36.93108,174.78626,746,15.276
1396-03803-3c87ff8c,-36.93108,174.78627,747,15.277
1396-03803-3c87ff8c,-36.93076,174.78587,748,15.327
1396-03803-3c87ff8c,-36.93059,174.78564,749,15.355
1396-03803-3c87ff8c,-36.93042,174.78538,750,15.385
1396-03803-3c87ff8c,-36.93019,174.78493,751,15.433
1396-03803-3c87ff8c,-36.9302,174.78492,752,15.434
1396-03803-3c87ff8c,-36.92988,174.78425,753,15.503
1396-03803-3c87ff8c,-36.92975,174.78385,754,15.541
1396-03803-3c87ff8c,-36.92969,174.78355,755,15.569
1396-03803-3c87ff8c,-36.92966,174.78306,756,15.613
1396-03803-3c87ff8c,-36.9297,174.78264,757,15.651
1396-03803-3c87ff8c,-36.92978,174.78237,758,15.677
1396-03803-3c87ff8c,-36.92978,174.78237,759,15.677
1396-03803-3c87ff8c,-36.92985,174.78215,760,15.698
1396-03803-3c87ff8c,-36.93027,174.78218,761,15.745
1396-03803-3c87ff8c,-36.93039,174.78217,762,15.758
1396-03803-3c87ff8c,-36.93059,174.78222,763,15.781
1396-03803-3c87ff8c,-36.93075,174.7823,764,15.8
1396-03803-3c87ff8c,-36.9309,174.78239,765,15.818
1396-03803-3c87ff8c,-36.93111,174.78258,766,15.847
1396-03803-3c87ff8c,-36.93111,174.78258,767,15.847
1396-03803-3c87ff8c,-36.93122,174.78277,768,15.868
1396-03803-3c87ff8c,-36.9313,174.78296,769,15.887
1396-03803-3c87ff8c,-36.93136,174.78313,770,15.904
1396-03803-3c87ff8c,-36.93137,174.78313,771,15.905
1396-03803-3c87ff8c,-36.93143,174.78337,772,15.927
1396-03803-3c87ff8c,-36.93149,174.78373,773,15.96
1396-03803-3c87ff8c,-36.93153,174.784,774,15.984
1396-03803-3c87ff8c,-36.93156,174.78435,775,16.015
1396-03803-3c87ff8c,-36.93158,174.78472,776,16.048
1396-03803-3c87ff8c,-36.93158,174.78473,777,16.049
1396-03803-3c87ff8c,-36.93159,174.78495,778,16.069
1396-03803-3c87ff8c,-36.93157,174.78567,779,16.133
1396-03803-3c87ff8c,-36.93152,174.78612,780,16.173
1396-03803-3c87ff8c,-36.93152,174.78611,781,16.174
1396-03803-3c87ff8c,-36.93147,174.78633,782,16.194
1396-03803-3c87ff8c,-36.93145,174.78644,783,16.204
1396-03803-3c87ff8c,-36.93134,174.78674,784,16.233
1396-03803-3c87ff8c,-36.93125,174.78692,785,16.252
1396-03803-3c87ff8c,-36.9311,174.78715,786,16.278
1396-03803-3c87ff8c,-36.93104,174.78722,787,16.287
1396-03803-3c87ff8c,-36.93104,174.78722,788,16.287
1396-03803-3c87ff8c,-36.93096,174.78731,789,16.299
1396-03803-3c87ff8c,-36.93084,174.78742,790,16.316
1396-03803-3c87ff8c,-36.93078,174.78748,791,16.325
1396-03803-3c87ff8c,-36.93069,174.78754,792,16.336
1396-03803-3c87ff8c,-36.93051,174.78764,793,16.358
1396-03803-3c87ff8c,-36.93051,174.78764,794,16.358
1396-03803-3c87ff8c,-36.93045,174.78766,795,16.365
1396-03803-3c87ff8c,-36.9304,174.78767,796,16.371
1396-03803-3c87ff8c,-36.93029,174.78768,797,16.383
1396-03803-3c87ff8c,-36.93022,174.78767,798,16.391
1396-03803-3c87ff8c,-36.9301,174.78764,799,16.405
1396-03803-3c87ff8c,-36.93,174.78759,800,16.417
1396-03803-3c87ff8c,-36.92988,174.7875,801,16.433
1396-03803-3c87ff8c,-36.92955,174.78724,802,16.476
1396-03803-3c87ff8c,-36.92937,174.78709,803,16.5
1396-03803-3c87ff8c,-36.92927,174.78701,804,16.513
1396-03803-3c87ff8c,-36.92922,174.78696,805,16.52
1396-03803-3c87ff8c,-36.92891,174.78671,806,16.561
1396-03803-3c87ff8c,-36.92873,174.78657,807,16.585
1396-03803-3c87ff8c,-36.92857,174.78644,808,16.606
1396-03803-3c87ff8c,-36.92859,174.7864,809,16.61
1396-03803-3c87ff8c,-36.92859,174.7864,810,16.61
1396-03803-3c87ff8c,-36.92857,174.78644,811,16.614
1396-03803-3c87ff8c,-36.92808,174.78607,812,16.678
1396-03803-3c87ff8c,-36.92797,174.78605,813,16.69
1396-03803-3c87ff8c,-36.92646,174.78584,814,16.859
1396-03803-3c87ff8c,-36.92544,174.78571,815,16.973
1396-03803-3c87ff8c,-36.92543,174.78571,816,16.974
1396-03803-3c87ff8c,-36.92543,174.7857,817,16.975
1396-03803-3c87ff8c,-36.92543,174.78565,818,16.979
1396-03803-3c87ff8c,-36.92543,174.7857,819,16.983
1396-03803-3c87ff8c,-36.92543,174.78571,820,16.984
1396-03803-3c87ff8c,-36.92543,174.78571,821,16.984
1396-03803-3c87ff8c,-36.92515,174.78567,822,17.015
1396-03803-3c87ff8c,-36.92509,174.78566,823,17.022
1396-03803-3c87ff8c,-36.92511,174.78557,824,17.03
1396-03803-3c87ff8c,-36.92511,174.78552,825,17.034
1396-03803-3c87ff8c,-36.92517,174.78494,826,17.086
1396-03803-3c87ff8c,-36.92523,174.78427,827,17.146
1396-03803-3c87ff8c,-36.9253,174.78351,828,17.214
1396-03803-3c87ff8c,-36.9253,174.78341,829,17.223
1396-03803-3c87ff8c,-36.92525,174.7834,830,17.229
1396-03803-3c87ff8c,-36.92483,174.78335,831,17.276
1396-03803-3c87ff8c,-36.92323,174.78313,832,17.455
1396-03803-3c87ff8c,-36.92319,174.78313,833,17.459
1396-03803-3c87ff8c,-36.92312,174.78312,834,17.467
1396-03803-3c87ff8c,-36.92311,174.78312,835,17.468
1396-03803-3c87ff8c,-36.92311,174.78314,836,17.47
1396-03803-3c87ff8c,-36.9231,174.78328,837,17.483
1396-03803-3c87ff8c,-36.92309,174.78329,838,17.484
1396-03803-3c87ff8c,-36.92309,174.7833,839,17.485
1396-03803-3c87ff8c,-36.92308,174.78347,840,17.5
1396-03803-3c87ff8c,-36.92308,174.78349,841,17.502
1396-03803-3c87ff8c,-36.92306,174.78377,842,17.527
1396-03803-3c87ff8c,-36.92303,174.78405,843,17.552
1396-03803-3c87ff8c,-36.92298,174.78458,844,17.6
1396-03803-3c87ff8c,-36.92368,174.78466,845,17.678
1396-03803-3c87ff8c,-36.92418,174.78473,846,17.734
1396-03803-3c87ff8c,-36.92418,174.78473,847,17.734
1396-03803-3c87ff8c,-36.92418,174.78478,848,17.738
